Concept;Label;Language
https://kg.clinia.dev/taxo/default/InterventionsProducts#32f53b9a-ce0c-4257-aaaa-0bd41162903e;Greffe de cellules souches hématopoïétiques;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#f32ec663-d28a-4ddb-a97a-5531074dd2d5;Greffe de cheveux au laser;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#52cc3960-bcae-4930-8d85-6fe7170a109f;Greffe de coeur;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#d2ed90b5-440e-47ee-9ea5-68427615db34;Greffe de cornée;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#b7c4107f-289f-404a-91c9-94001bdaa09e;Greffe de couverture radiculaire;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#97b181c8-9348-4cf5-be81-e69b6b41ad08;Greffe de moelle osseuse;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#1b3990e9-883c-4bac-a3ce-d96f34ecc2f4;Greffe de peau;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#52cc3960-bcae-4930-8d85-6fe7170a109f;Greffe du coeur;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#31217ba0-7cbe-45d1-8950-9827befe68ac;Greffe gingivale;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#b4050949-be65-4ecc-95f9-4a0bce3e2f15;Greffe osseuse;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#4895ada3-183f-4155-af08-b09d0695b979;Greffe osseuse alvéolaire;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#369b83b1-bb85-40af-bfed-7f69716b6383;Greffe rénale;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#ce926e5c-c06a-41e3-a066-ec044edac1b8;Greffe sinusienne;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#718526b5-d6f4-4c96-b423-f9fef89396d7;Greffe xénogénique;fr
https://kg.clinia.dev/taxo/default/Anatomy#352b7cf3-1cb5-487c-8ab1-a004d20e76de;Greffes;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#72460f32-9122-4956-a662-124242b374cd;Grincement des dents nocturne;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9fd09a3e-4820-44ce-b4f8-4168103da4d3;Grippe;fr
https://kg.clinia.dev/taxo/default/Populations#d98493e2-ed13-4d57-a2a9-1f5024f7c25a;Gros;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#22ce935c-e1fd-4298-a3ee-0ffabb363761;Gros bruit;fr
https://kg.clinia.dev/taxo/default/Anatomy#bf52c7fe-c758-4d85-9e73-9799938ce112;Gros intestin;fr
https://kg.clinia.dev/taxo/default/Anatomy#a48212de-d0fb-4bc2-81e4-3b9bcad40e1f;Gros orteil;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#24b586f4-0d17-46ce-a23f-d7a5cd3125e5;Grossesse;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#e0a50cd2-3cb4-4b5c-a0e7-62f12952da8b;Grossesse abdominale;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#f2afb844-d918-499e-b25e-c9c178ada552;Grossesse ectopique;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#f2afb844-d918-499e-b25e-c9c178ada552;Grossesse extra-utérine;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#018d7045-6174-4640-bcd6-60e660eabb9c;Grossesse ovarienne;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#3edbe7bb-8f28-4479-9f1e-b55272851fcf;Grossesse prolongée;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#e0a50cd2-3cb4-4b5c-a0e7-62f12952da8b;Grossesse péritonéale;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#797a6739-3a95-48c8-abf1-62c9615dee43;Grossesse à faible risque;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#4d39f7da-4932-46d4-a40d-c70fc39a94a5;Grossesse à haut risque;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#4d39f7da-4932-46d4-a40d-c70fc39a94a5;Grossesse à risque;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#64ff7875-9161-4fda-aa51-4b8eba1200a6;Grossissement radiographique;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#c5b88fbb-692e-433a-b7dd-a60a02fd1927;Groupage sanguin;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#0d1295b5-54ef-4c33-9ed9-a8d6724f6a5d;Groupage sanguin et épreuve de compatibilité croisée;fr
https://kg.clinia.dev/taxo/default/Populations#64cb3c00-c7f4-462f-81e9-db91fed4bcae;Groupe;fr
https://kg.clinia.dev/taxo/default/HealthServices#5b389616-64d8-4e52-b5d7-849b92121cb6;Groupe d'accompagnement;fr
https://kg.clinia.dev/taxo/default/HealthServices#5b389616-64d8-4e52-b5d7-849b92121cb6;Groupe d'entraide;fr
https://kg.clinia.dev/taxo/default/HealthServices#5b389616-64d8-4e52-b5d7-849b92121cb6;Groupe d'échange;fr
https://kg.clinia.dev/taxo/default/HealthServices#5b389616-64d8-4e52-b5d7-849b92121cb6;Groupe de discussion;fr
https://kg.clinia.dev/taxo/default/HealthFacilities#53112161-348b-4aa3-a9cb-201d4bacbde4;Groupe de médecine de famille universitaire;fr
https://kg.clinia.dev/taxo/default/HealthFacilities#33b3bbdd-8c63-4c5d-8daa-ca922ff63f31;Groupe de médecine familiale;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#6be07ff1-f291-4aa2-9dfc-b9e92e284807;Groupe de méditation;fr
https://kg.clinia.dev/taxo/default/HealthServices#5b389616-64d8-4e52-b5d7-849b92121cb6;Groupe de partage;fr
https://kg.clinia.dev/taxo/default/HealthInstitutions#39a6ee65-957c-4c63-a801-6ed66e813eea;Groupe de recherche à intérêt public;fr
https://kg.clinia.dev/taxo/default/HealthServices#41f117ee-1d09-4f97-a69d-2d09cddccc79;Groupe de soutien aux adultes LGBTQ2S+;fr
https://kg.clinia.dev/taxo/default/HealthServices#638bcc8b-e064-4902-81d1-3fda737ac1bd;Groupe de soutien aux jeunes LGBTQ2S+;fr
https://kg.clinia.dev/taxo/default/HealthFacilities#0e8eb607-cd3a-4b60-b9d5-1675b5d9073e;Groupe de soutien en dépendances;fr
https://kg.clinia.dev/taxo/default/HealthServices#5b389616-64d8-4e52-b5d7-849b92121cb6;Groupe de support;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#a25eef0c-51d2-479b-b29f-bb31761c8f97;Groupe de tests de laboratoire;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#658f0bc8-9c0d-4a0c-93f8-59a74b815f9a;Groupe sanguin et compatibilité;fr
https://kg.clinia.dev/taxo/default/HealthFacilities#0e8eb607-cd3a-4b60-b9d5-1675b5d9073e;Groupes d'entraide;fr
https://kg.clinia.dev/taxo/default/HealthFacilities#7bc28c59-1708-4f0f-ac0c-a2bcf3a1db1e;Groupes discussion entre parents;fr
https://kg.clinia.dev/taxo/default/Anatomy#70b4cc86-7b9f-4043-a861-0a96e5040f70;Gueule;fr
https://kg.clinia.dev/taxo/default/HealthFacilities#5bce20ec-dfd9-499e-becd-d2974f7fcea4;Gym;fr
https://kg.clinia.dev/taxo/default/HealthFacilities#07001722-a83f-4303-b127-94de6af92751;Gymnase;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#f01ffd07-97c4-443b-a991-1613cd8f18ac;Gynatrésie;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#c24769d0-257e-4fda-bc8d-4e42fb407c94;Gynecological exam;fr
https://kg.clinia.dev/taxo/default/Disciplines#0534864a-cccf-465e-a7db-c006198873fa;Gynecologie oncologique;fr
https://kg.clinia.dev/taxo/default/Disciplines#a08d629d-9405-4b5d-9615-f25b22676cfd;Gynécologie;fr
https://kg.clinia.dev/taxo/default/Disciplines#0f69cddb-f173-4a32-bef7-02a1a249f69e;Gynécologie minimallement invasive;fr
https://kg.clinia.dev/taxo/default/Disciplines#1b012f95-05b2-4705-b7b7-342d2f6dba54;Gynécologie pour adolescents;fr
https://kg.clinia.dev/taxo/default/Disciplines#1b012f95-05b2-4705-b7b7-342d2f6dba54;Gynécologie pédiatrique;fr
https://kg.clinia.dev/taxo/default/Disciplines#1b012f95-05b2-4705-b7b7-342d2f6dba54;Gynécologie pédiatrique et adolescente;fr
https://kg.clinia.dev/taxo/default/Disciplines#5d38c214-7a8f-4081-92bc-36b2dc31fba5;Gynécologie urologique;fr
https://kg.clinia.dev/taxo/default/Disciplines#0534864a-cccf-465e-a7db-c006198873fa;Gynécologie-oncologique;fr
https://kg.clinia.dev/taxo/default/Professionals#1bdc9451-3a3b-4c69-a4b1-91f0d74b966b;Gynécologue;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#e8c23832-73ca-4ef9-90a4-2fe8023b77d6;Gynécomastie;fr
https://kg.clinia.dev/taxo/default/Anatomy#cfa8530f-56c3-4b44-869a-3441b91d28a8;Gyrus parahippocampique;fr
https://kg.clinia.dev/taxo/default/Disciplines#c0eb2c08-4045-4a6e-9786-1f9ec3a3318c;Génie biomédical;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#350d207d-cbe6-41dc-a591-99e498a1e92d;Génioplastie;fr
https://kg.clinia.dev/taxo/default/Disciplines#fc7f05df-7a70-4fc3-a3d5-b111138a4f59;Génomique;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#bfb77d05-1392-4bdd-9d1d-76137e8c6fed;Généralisation psychologique;fr
https://kg.clinia.dev/taxo/default/Professionals#67ee0926-d1db-4121-896f-cb91b2047888;Généraliste;fr
https://kg.clinia.dev/taxo/default/Professionals#69dd769b-15e3-4d4f-a106-021701da2d6d;Généticien;fr
https://kg.clinia.dev/taxo/default/Disciplines#4c74bafa-23d1-4e40-9622-f6a00947d24e;Génétique;fr
https://kg.clinia.dev/taxo/default/Disciplines#a5d5a43d-5a6e-4318-8156-e910a32db894;Génétique du comportement;fr
https://kg.clinia.dev/taxo/default/Disciplines#4c74bafa-23d1-4e40-9622-f6a00947d24e;Génétique médicale;fr
https://kg.clinia.dev/taxo/default/Professionals#ab119277-dd2a-4695-8197-172bb1184c38;Gériatre;fr
https://kg.clinia.dev/taxo/default/Disciplines#7ac83a7a-9c05-4d93-8988-d57bcf96b574;Gériatrie;fr
https://kg.clinia.dev/taxo/default/Disciplines#0e4d7660-d60c-4b0d-a6eb-fbc5c9b2df21;Gérontologie;fr
https://kg.clinia.dev/taxo/default/Professionals#4f4ae109-c731-47de-aad3-f78f20e3cd9b;Gérontologiste;fr
https://kg.clinia.dev/taxo/default/Professionals#4f4ae109-c731-47de-aad3-f78f20e3cd9b;Gérontologue;fr
https://kg.clinia.dev/taxo/default/Professionals#3ef3ee65-cbd9-44ca-b287-ae3be365d17b;Gérontopsychiatre;fr
https://kg.clinia.dev/taxo/default/Disciplines#8b809ebb-9709-4583-a1c1-17a4bb4423be;Gérontopsychiatrie;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#4a042bd7-1b4b-460e-99eb-ea584ead5e8b;H20;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#f53ea6d1-c96a-4479-8dc5-764cab5ff681;HIDA;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#0713a614-ac0c-4c81-8174-721eaf0b5a9c;HINT pour adultes;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#0713a614-ac0c-4c81-8174-721eaf0b5a9c;HINT pour enfants;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#c95141a0-4ed3-4e74-a4a6-1f8a95ce3065;Habileté motrice;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#572dd6b5-1ff2-46b0-bcaa-3e3654e88ebd;Habituation psychologique;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#7c8467e2-6f22-4f21-8292-8397dd949abc;Habitudes alimentaires;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#d2c20598-665f-46c4-a862-e7be10884640;Habitudes de sommeil;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#e78e51a1-1fb7-423a-8052-b7c73b84f176;Haemophilus influenzae de type b;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a349f186-3efa-4547-b4ec-2f4a3e11fbab;Haine;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#dc779963-64d2-430f-8422-cc67c7dc09c1;Hair flap surgery;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#2d658bd3-0d2d-4cb2-8a98-f538cde808d0;Hallucinations;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#1e49f60f-fcae-41ae-8d35-cd4f83f1b06c;Hallux limitus;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#6e8153fc-ffce-48c8-adce-9e12ef739c81;Hallux rigidus;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#5f3e1b6f-156a-4a23-a029-7ae8c6be26f7;Hallux varus;fr
https://kg.clinia.dev/taxo/default/HealthFacilities#52466af7-8e34-4b97-9e8a-229fb4842581;Halte-garderie;fr
https://kg.clinia.dev/taxo/default/HealthFacilities#1eafc5c7-c69a-4357-bf73-3c53ed7148f5;Halte-répit;fr
https://kg.clinia.dev/taxo/default/Anatomy#e8fce565-9c2a-4388-a62e-46fc1c15ce3f;Hanche;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#ffd1d03c-c16f-4b54-b158-0c5c9f2645cf;Hanche du danseur;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#ffd1d03c-c16f-4b54-b158-0c5c9f2645cf;Hanche à ressaut;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#110f0889-2b10-4f8d-9a9d-0fe1b6681941;Hand tingling;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#e1683e3a-68d0-42b3-aeb5-5625000823b5;Handicap fonctionnel;fr
https://kg.clinia.dev/taxo/default/Populations#77edab28-2b34-4422-af88-f1b196096706;Handicapé;fr
https://kg.clinia.dev/taxo/default/Populations#b9a4bf75-47d1-4778-86f9-400266b682a1;Handicapé visuel;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#d11f2df4-7b70-4777-8e60-982fa6aede69;Harcèlement;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#cabdeef5-ae56-4008-a742-90efc6414bcd;Haut taux de cholestérol;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#0713a614-ac0c-4c81-8174-721eaf0b5a9c;Hearing in noise test;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#b2c098d4-05cc-4b54-beef-c55ba36fc862;Helicobacter pylori;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#23409add-177e-480b-9bf7-621f9622f960;Hemospermie;fr
https://kg.clinia.dev/taxo/default/Professionals#f482c840-b6ed-4d10-bc53-a057e6375c4a;Herboriste thérapeute;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#83c31a91-4d53-49c3-ae91-c37a2c967f6a;Hermaphrodisme vrai;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#67f076aa-72be-4cf2-af4b-1afdc3e0e818;Hernie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#c531969c-60db-4a35-bf6f-659f4db74fe1;Hernie abdominale;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0ef62f6c-1878-4783-b8b1-ed42e97ec578;Hernie crurale;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#cb3805bd-68d5-4474-8952-4cc285c6c256;Hernie discale;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#df5b8814-d975-4a82-89be-32c2531e1dc4;Hernie hiatale;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a6deb792-c7c2-419f-a241-9e9dd5771ec8;Hernie inguinale;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0452d324-2c3b-45c6-9a70-d7028b1b3364;Hernie interne;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#65251d8e-c6a3-4255-be7b-36cc31d59180;Hernie ventrale;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#153ce664-f5d7-43ff-84f7-6bd373ed5a30;Hernioplastie;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#153ce664-f5d7-43ff-84f7-6bd373ed5a30;Herniorraphie;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#b45eb165-9d30-437f-a592-7acd4649ac6f;Herpes screening;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#c1851695-a367-4025-9713-2b2e284cdb6b;Herpès;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#c92dc753-a9bb-46d4-bad4-dd2739fbac9f;Herpès buccal;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#1d247cc5-d238-409d-9bbf-d0727c9f01dd;Herpès génital;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#07d195b4-3f57-43c6-aab9-57f6aee45199;Herpès oculaire;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#1d247cc5-d238-409d-9bbf-d0727c9f01dd;Herpèsvirus humain de type 2;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#f9c01c2f-fa70-4f40-8215-d5b35a26575a;Heure du décès;fr
https://kg.clinia.dev/taxo/default/Disciplines#94f32160-57bd-4687-94d6-a684eb097c3c;Hip & knee reconstruction;fr
https://kg.clinia.dev/taxo/default/Anatomy#64161027-276e-44cc-ad24-3935fc2bfc51;Hippocampe;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#9b09b78d-95d4-4236-b4d5-59580f5b17d7;Histopathologie;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#cb20a7fe-89a0-4add-a2d0-bc71423d3c57;Histotechnologie;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#3114d566-ffa1-40cb-a8b1-632111939bdf;Holographie;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#dcabe134-7854-4c35-ac28-729692d8f364;Holter;fr
https://kg.clinia.dev/taxo/default/Populations#b47fbd41-b2c7-4b3a-b256-fc693bbec854;Homme;fr
https://kg.clinia.dev/taxo/default/Populations#b99a8542-91ff-4b7e-9b15-f3e8f724b9e9;Homme cis;fr
https://kg.clinia.dev/taxo/default/Populations#b2003928-a331-41b7-83e1-caeec4891bfc;Homme trans;fr
https://kg.clinia.dev/taxo/default/Populations#b2003928-a331-41b7-83e1-caeec4891bfc;Homme transgenre;fr
https://kg.clinia.dev/taxo/default/Populations#a5b4e115-acb9-488a-bc8e-0f7b2420f8d2;Homme violent;fr
https://kg.clinia.dev/taxo/default/Populations#b47fbd41-b2c7-4b3a-b256-fc693bbec854;Hommes;fr
https://kg.clinia.dev/taxo/default/Disciplines#761596cf-1398-4bee-af50-988c4e442cf6;Homoeopathie;fr
https://kg.clinia.dev/taxo/default/Populations#d50b3081-844a-4aa4-9f18-43a1eaf1e9fa;Homosexuel;fr
https://kg.clinia.dev/taxo/default/Professionals#a61eed22-b7af-49c6-be47-8410d714cc5c;Homéopathe;fr
https://kg.clinia.dev/taxo/default/Disciplines#761596cf-1398-4bee-af50-988c4e442cf6;Homéopathie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#3e67f9c6-88ba-46fd-ab86-c6282461d823;Homéostasie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#46828011-cb74-42b6-ba11-b5373fba8b71;Honte;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#ee427ab6-c5b4-471c-a7f5-758ad36f8990;Hordéole;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#01f3458c-a6ca-46d5-acf7-a10c171be3bc;Hormone corticotrope;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#65e68bd2-4dd3-416b-aea1-9388b05c2a72;Hormone de croissance;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#7ec4116b-413c-4207-a8a1-311f64949f4a;Hormone gonadotrope;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#2273247a-8c00-4adf-bae8-7bb6599c4af1;Hormone stéroïdienne;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#262fc83c-691c-4368-8799-8956cc914a5c;Hormonothérapie;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#614d026a-0904-4404-b2c1-1c1f3d954cb4;Hormonothérapie bio-identique;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#614d026a-0904-4404-b2c1-1c1f3d954cb4;Hormonothérapie de substitution;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#614d026a-0904-4404-b2c1-1c1f3d954cb4;Hormonothérapie substitutive;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#614d026a-0904-4404-b2c1-1c1f3d954cb4;Hormonothérapie à base d'hormones bio-identitiques;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9c48a9eb-44d6-4377-81d5-0a1cb5f741b1;Horripilation;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#887523e4-c9b7-4647-aed4-d8b8ded2a632;Horticulture thérapeutique;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#887523e4-c9b7-4647-aed4-d8b8ded2a632;Hortithérapie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#50be0f7c-ebee-42b2-97ea-0a0df916fd3c;Hostilité;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a77a3e8e-8a05-4cfa-b2e5-377c6d268230;Humeur;fr
https://kg.clinia.dev/taxo/default/Anatomy#451b0397-702e-4b88-9d7a-7be5344a6812;Humeur aqueuse;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#1e05742f-dfce-49f7-b061-6f3875d6c6aa;Humeur irritable;fr
https://kg.clinia.dev/taxo/default/Anatomy#83124cb9-1a17-4d0e-ba77-eb29a85185d5;Humeur vitrée;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#73494e7c-061a-41d5-9dc5-6addce3343ff;Humidificateur barboteur;fr
https://kg.clinia.dev/taxo/default/Anatomy#77a8060b-66fe-4795-9e17-4c9746d13f72;Humérus;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#c470f4a3-f1fd-46b0-939f-ce55e98aae29;Hydrocolpos;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#8022fde9-e908-4b4e-9777-b633ef758894;Hydrocortisone;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#730ffa95-dafd-4773-b730-31092c55455a;Hydrocèle;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#94b89002-b5b8-49fb-b04a-abab44252b9f;Hydronéphrose;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#ec2731d7-181a-42de-841c-10f2d499a5c5;Hydrothérapie;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#6c5518a8-fc9f-4e44-a516-34b4ebd6ece2;Hygiène buccale;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#6c5518a8-fc9f-4e44-a516-34b4ebd6ece2;Hygiène bucco-dentaire;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#6c5518a8-fc9f-4e44-a516-34b4ebd6ece2;Hygiène buccodentaire;fr
https://kg.clinia.dev/taxo/default/Disciplines#31262df6-2e17-4f34-8a17-c229704f1e74;Hygiène dentaire;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#6c5518a8-fc9f-4e44-a516-34b4ebd6ece2;Hygiène dentaire;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#d2c20598-665f-46c4-a862-e7be10884640;Hygiène du sommeil;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#30e6263c-04c0-41a9-9408-be606475f5e9;Hygiène mentale;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#6c5518a8-fc9f-4e44-a516-34b4ebd6ece2;Hygiène orale;fr
https://kg.clinia.dev/taxo/default/Professionals#4a8518f7-e73c-4080-bc11-9f8c1f5fc818;Hygiéniste dentaire;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#260cd17e-7b53-4965-8567-781a296d3814;Hylaform;fr
https://kg.clinia.dev/taxo/default/Anatomy#6028e7a9-23c2-4037-9c09-d146b1bcbe7b;Hymen;fr
https://kg.clinia.dev/taxo/default/InterventionsProducts#6f692385-c0f0-4e39-9b68-3ffc98eb961b;Hyménoplastie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#d5f9384e-b179-4719-b2e6-1af6326a4e09;Hyperacousie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#fffa961d-d968-47cf-8c36-c2d92efdc585;Hyperalcoolisation rapide;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#1bf56cb8-00e2-4798-8a2d-d82531a1eacc;Hyperaldostéronisme;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#1bf56cb8-00e2-4798-8a2d-d82531a1eacc;Hyperaldostéronisme primitif;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9f03b19d-b5e0-43ba-9be1-9e0dc5a44dd0;Hyperalgie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9f03b19d-b5e0-43ba-9be1-9e0dc5a44dd0;Hyperalgésie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9f03b19d-b5e0-43ba-9be1-9e0dc5a44dd0;Hyperalgésie mécanique;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9f03b19d-b5e0-43ba-9be1-9e0dc5a44dd0;Hyperalgésie tactile;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#966f002a-602b-4039-bbe3-031744538fc5;Hyperbilirubinémie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#f46d7667-15dd-40b9-be2d-9000bd6a54e5;Hyperbilirubinémie néonatale;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a0b96a01-958f-48c0-8a58-005315bb9a36;Hypercalcémie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#f41e7b01-ad10-4cd4-baa0-747581797962;Hypercapnie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#cabdeef5-ae56-4008-a742-90efc6414bcd;Hypercholestérolémie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#5ee8a1bc-5ab8-4c29-8f8e-ef0fabd061eb;Hypercinésie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a59928d7-ed87-42a8-8ea8-36de03fbcb7e;Hypercoagulabilité;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0a36bc1e-d34c-42fe-b854-a92e17856c88;Hypercondylie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a2d87e66-1d06-4f1f-85a0-8b699aa974a5;Hypercorticisme;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#7709b3e6-f75f-484d-bb32-30ce1b65fa26;Hypercortisolisme;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#6dd11cb3-3a1b-444c-8965-36253eaa8476;Hyperesthésie;fr
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#6dd11cb3-3a1b-444c-8965-36253eaa8476;Hyperesthésie tactile;fr
